,Price,Title,Visitors,Beds,Bedrooms,Baths,Guest Favorite,Superhost,Review Index,Number of reviews,Host Name,Latitude,Longitude,char_superhost,char_free_cancellation,char_fast_wifi,char_dedicated_workspace,char_great_location,char_furry_friends,char_highly_rated,char_self_check-in,char_great_check-in,char_remote_work
316,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
317,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
318,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
319,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
320,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
321,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
322,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
323,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
324,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
325,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
326,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
327,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
328,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
329,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
330,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
331,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
332,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
333,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
334,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
335,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
336,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
337,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
338,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
339,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
340,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
341,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
342,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
343,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
344,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
345,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
346,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
347,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
348,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
349,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
350,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
351,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
352,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
353,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
354,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
355,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
356,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
357,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
358,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
359,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
360,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
361,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
362,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
363,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
364,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
365,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
366,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
367,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
368,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
369,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
370,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
371,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
372,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
373,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
374,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
375,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
376,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
377,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
378,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
379,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
380,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
381,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
382,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
383,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
384,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
385,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
386,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
387,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
388,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
389,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
390,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
391,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
392,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
393,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
394,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
395,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
396,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
397,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
398,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
399,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
400,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
401,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
402,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
403,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
404,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
405,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
406,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
407,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
408,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
409,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
410,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
411,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
412,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
413,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
414,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
415,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
416,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
417,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
418,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
419,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
420,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
421,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
422,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
423,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
424,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
425,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
426,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
427,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
428,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
429,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
430,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
431,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
432,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
433,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
434,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
435,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
436,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
437,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
438,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
439,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
440,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
441,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
442,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
443,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
444,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
445,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
446,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
447,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
448,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
449,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
450,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
451,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
452,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
453,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
454,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
455,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
456,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
457,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
458,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
459,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
460,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
461,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
462,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
463,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
464,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
465,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
466,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
467,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
468,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
469,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
470,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
471,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
472,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
473,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
474,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
475,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
476,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
477,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
